rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_30d_mm,soil_moisture_pct,temperature_24h_mean_c,relative_humidity_24h_mean_pct,slope_deg,elevation_m,ndvi,historical_events,landslide_occurred,sample_type,latitude,longitude,event_date,event_year,inventory_source,terrain_source,satellite_source,weather_source
0.0,0.0,0.0,0.0,35.552,21.9,89.208,16.65,846.0,0.4954,0,0,background_non_event,24.0781483501772,93.47715805780531,2017-05-16,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.088,19.675,92.792,23.68,983.0,0.4825,5,1,observed_landslide,25.73318099,93.99655231,2017-05-16,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,16.827,28.238,77.375,20.61,271.0,0.66859,0,0,background_non_event,21.739554275501725,92.83144021651445,2017-05-18,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,35.067,-0.675,49.833,19.66,5470.0,0.0735,0,0,background_non_event,29.452522291099452,89.81455687995084,2017-05-19,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.577,20.371,82.583,26.84,1449.0,0.6832,7,0,background_non_event,26.230359380688277,94.7125414332968,2017-05-21,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,24.006,23.287,63.333,9.69,1492.0,0.80536,2,0,background_non_event,23.115008083641488,93.44778318845306,2017-05-23,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.477,29.254,83.875,0.0,92.0,0.0491,0,0,background_non_event,23.527516004376764,91.82045189430268,2017-05-23,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.315,-0.588,86.667,3.62,5145.0,0.117,0,0,background_non_event,28.109315295996286,88.76840841912042,2017-05-23,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.76,21.608,97.083,33.44,880.0,0.5396,4,1,observed_landslide,27.769793,93.50995626,2017-05-24,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,24.942,26.083,68.625,16.44,790.0,0.67522,0,0,background_non_event,22.854171581758514,93.2142981763222,2017-05-26,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.5,24.05,86.75,8.6,582.0,0.4223,9,1,observed_landslide,25.907233,91.881892,2017-05-26,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.825,16.896,89.583,47.41,1655.0,0.84615,5,1,observed_landslide,27.54295099,88.59676956,2017-05-26,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.417,24.917,93.792,6.78,282.0,0.22246,0,0,background_non_event,23.943455365192047,94.9461562197677,2017-05-29,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.475,18.454,99.792,14.19,1568.0,0.53642,0,1,observed_landslide,22.65620215,93.61589869,2017-05-29,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.212,24.425,96.875,4.31,35.0,0.2851,5,0,background_non_event,24.688427564150928,92.46451434795969,2017-06-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,40.819,20.496,93.833,25.47,1092.0,0.2265,2,1,observed_landslide,23.73941422,92.71505961,2017-06-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,50.381,20.312,88.417,18.21,1438.0,0.0908,6,1,observed_landslide,25.67061161,94.11844319,2017-06-02,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.273,25.9,92.625,5.15,125.0,0.53239,0,1,observed_landslide,23.86469956,91.8949662,2017-06-03,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.421,26.621,89.958,1.63,36.0,0.18154,1,1,observed_landslide,24.19467451,91.82931979,2017-06-03,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.258,26.808,86.667,2.91,243.0,0.82022,0,0,background_non_event,25.228141918732923,95.55440140958092,2017-06-04,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.277,4.529,48.292,43.05,4402.0,0.7087,0,0,background_non_event,28.78069363715842,93.52248394520024,2017-06-04,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.396,21.325,93.083,10.17,981.0,0.8629,6,1,observed_landslide,25.15246863,92.94670614,2017-06-04,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.0,24.463,89.917,11.42,485.0,0.9009,2,1,observed_landslide,27.05909317,93.54235868,2017-06-04,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.115,29.5,85.625,0.53,11.0,0.64103,0,0,background_non_event,23.58511184968663,88.66139071444907,2017-06-05,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.779,4.779,77.542,28.45,4160.0,0.0297,4,0,background_non_event,27.653785510014693,91.76739727089293,2017-06-05,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.525,30.083,73.917,1.58,108.0,0.36715,0,1,observed_landslide,23.19807165,94.29816252,2017-06-05,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.352,18.171,92.875,18.61,1829.0,0.0103,13,1,observed_landslide,26.9653186,88.2667225,2017-06-05,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,43.894,25.471,81.25,0.95,697.0,0.1799,0,0,background_non_event,21.954388368873552,97.20625571831897,2017-06-09,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,40.552,27.171,87.25,20.56,172.0,0.8077,1,1,observed_landslide,22.90813548,92.47207294,2017-06-09,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.402,28.975,85.125,0.77,36.0,0.1115,1,0,background_non_event,26.04823559325876,89.51467716248182,2017-06-10,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.194,23.637,89.083,18.4,880.0,0.739,3,1,observed_landslide,23.73354779,92.74744512,2017-06-10,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.85,25.367,100.0,3.14,40.0,0.2443,2,1,observed_landslide,22.59420297,92.16404889,2017-06-12,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.96,21.783,100.0,19.37,926.0,0.681,3,1,observed_landslide,23.33501164,92.85410625,2017-06-12,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.944,17.342,99.375,14.65,1846.0,0.1128,3,1,observed_landslide,25.11956675,94.36416626,2017-06-12,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.692,2.242,98.417,33.86,4928.0,0.15466,0,0,background_non_event,27.921862015860995,90.42327902444063,2017-06-13,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.8,25.346,98.917,5.61,45.0,0.8593,0,1,observed_landslide,21.87861504,92.2676503,2017-06-13,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.977,26.196,93.542,4.61,41.0,0.5078,3,1,observed_landslide,22.35037081,91.83258101,2017-06-13,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.725,25.629,96.792,0.63,6.0,0.3772,3,1,observed_landslide,22.44394492,91.97239273,2017-06-13,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,29.94,24.817,98.833,2.82,53.0,0.4974,4,1,observed_landslide,22.65242372,92.15898865,2017-06-13,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,29.94,23.517,98.792,6.68,248.0,0.7491,3,1,observed_landslide,22.74955141,92.22099982,2017-06-13,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.84,25.338,98.625,1.26,37.0,0.2971,3,1,observed_landslide,22.80452414,91.91261915,2017-06-13,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,15.59,8.367,67.125,40.94,4497.0,0.06024,0,0,background_non_event,28.66846461039831,89.54855327889369,2017-06-14,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.6,19.05,97.5,30.11,1300.0,0.2944,0,0,background_non_event,26.845370661889156,96.68291175764696,2017-06-17,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.296,24.221,94.167,15.1,511.0,0.8308,5,1,observed_landslide,23.65637182,93.02746602,2017-06-17,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.41,18.004,97.667,2.07,1880.0,0.7791,6,1,observed_landslide,25.43807422,91.79904872,2017-06-17,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.538,21.387,95.792,12.98,980.0,0.8216,3,1,observed_landslide,25.67836832,91.9234343,2017-06-17,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.912,26.742,86.458,0.5,76.0,0.448,2,0,background_non_event,26.901150289214026,94.02288353531983,2017-06-18,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,40.133,3.442,80.542,11.55,5159.0,0.13665,0,0,background_non_event,28.431839044329667,91.8938838284666,2017-06-18,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.194,26.383,91.083,7.17,94.0,0.664,7,1,observed_landslide,22.84756674,91.95656252,2017-06-18,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.092,26.442,92.5,3.79,70.0,0.6542,3,1,observed_landslide,22.97758595,91.80439129,2017-06-18,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.69,25.912,94.208,6.1,66.0,0.7845,3,1,observed_landslide,24.70412149,92.23034662,2017-06-18,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.74,24.496,93.0,13.55,168.0,0.8836,1,1,observed_landslide,26.96437841,92.78260587,2017-06-18,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.571,25.892,92.417,2.71,46.0,0.87,2,1,observed_landslide,24.33197035,91.8008536,2017-06-19,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.673,25.113,93.417,1.23,203.0,0.6549,3,1,observed_landslide,27.06992579,93.6146564,2017-06-19,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.808,22.358,93.333,21.48,830.0,0.9355,0,1,observed_landslide,28.10756941,94.18315697,2017-06-20,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.104,25.242,89.875,9.39,496.0,0.9163,4,1,observed_landslide,27.05880384,93.54136779,2017-06-21,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.081,25.762,88.75,19.85,426.0,0.03392,0,0,background_non_event,24.80688097126663,95.65101669561498,2017-06-24,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.046,28.192,86.958,0.96,61.0,0.6785,8,0,background_non_event,26.438208844638915,91.72956688804814,2017-06-24,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.008,26.254,87.458,6.92,339.0,0.9092,3,1,observed_landslide,26.66354481,94.62220277,2017-06-24,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.998,28.808,82.333,0.81,21.0,0.305,8,0,background_non_event,24.936808382320947,92.64993580954453,2017-06-25,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.202,26.363,89.625,11.1,315.0,0.8936,5,0,background_non_event,25.816342642155124,96.70493826321659,2017-06-25,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.667,26.121,89.292,12.36,379.0,0.7648,8,1,observed_landslide,25.83762589,93.94633448,2017-06-25,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,43.588,25.296,87.208,4.12,387.0,0.84983,0,0,background_non_event,22.01508254593877,94.00718948490737,2017-06-26,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.61,23.262,94.625,28.16,810.0,0.7868,0,1,observed_landslide,24.21988831,93.20266204,2017-06-26,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.506,24.633,94.292,29.1,598.0,0.4024,2,1,observed_landslide,24.32420539,93.15020652,2017-06-26,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.79,22.642,95.583,21.3,852.0,0.4708,2,1,observed_landslide,24.30415689,93.18182448,2017-06-27,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.465,24.517,93.375,19.96,563.0,0.1849,6,1,observed_landslide,23.69461107,92.87641207,2017-06-28,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,49.665,19.292,97.417,20.08,1736.0,0.7827,0,0,background_non_event,27.50720531165694,96.68954947753276,2017-06-30,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,50.608,22.125,92.083,6.53,986.0,0.6949,4,1,observed_landslide,25.06657276,93.9310888,2017-06-30,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.708,24.975,95.417,12.65,274.0,0.7732,5,1,observed_landslide,27.04768643,93.61899644,2017-06-30,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.715,25.225,96.542,19.33,166.0,0.8572,1,0,background_non_event,21.762628954821537,92.73291006004916,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.71,26.933,92.167,0.92,77.0,0.028,1,0,background_non_event,25.846475065583185,91.07077015254261,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.323,27.225,89.958,0.93,104.0,0.5719,2,0,background_non_event,25.907132396680346,93.02800060081921,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.077,22.796,96.083,4.21,921.0,0.5062,4,1,observed_landslide,24.95178179,94.20340026,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.935,19.592,93.125,23.65,1405.0,0.426,10,1,observed_landslide,26.11613908,94.24222574,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.935,20.342,93.125,13.68,1269.0,0.9362,8,1,observed_landslide,26.1445447,94.24416766,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.615,20.908,92.958,13.54,1329.0,0.3432,7,1,observed_landslide,26.3312531,94.55427723,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.904,24.979,96.542,21.92,217.0,0.373,2,1,observed_landslide,27.01145644,92.64204045,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.075,25.025,95.958,14.09,259.0,0.6323,6,1,observed_landslide,27.08168565,93.60815652,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,43.087,24.746,95.833,20.23,242.0,0.741,6,1,observed_landslide,27.10647226,93.65975252,2017-07-01,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.717,25.525,95.583,10.25,92.0,0.5783,10,1,observed_landslide,22.77997113,92.03513581,2017-07-02,2017,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
